episode,reward,length
1,-16.069484,180
2,-33.871299,180
3,-12.079977,180
4,-13.915116,180
5,-11.494913,180
6,-13.559471,180
7,-49.919451,180
8,-37.458035,180
9,-20.765144,180
10,-28.729581,180
11,-16.842955,180
12,-7.591749,180
13,-8.927391,180
14,-20.451796,180
15,-28.086667,180
16,-7.227864,180
17,-10.131286,180
18,-11.458545,180
19,-12.482477,180
20,-15.784745,180
21,-6.475086,180
22,-5.458269,180
23,-6.990231,180
24,-5.902158,180
25,-5.065781,180
26,-5.9333,180
27,-6.045263,180
28,-4.020991,180
29,-4.73684,180
30,-5.265099,180
31,-5.035997,180
32,-4.83714,180
33,-5.181753,180
34,-5.716129,180
35,-4.834716,180
36,-5.296936,180
37,-4.381971,180
38,-6.233434,180
39,-8.317256,180
40,-7.95408,180
41,-7.846387,180
42,-7.526845,180
43,-6.551486,180
44,-4.757307,180
45,-5.79914,180
46,-4.822648,180
47,-5.212324,180
48,-5.307888,180
49,-6.559878,180
50,-5.61759,180
51,-4.398145,180
52,-6.918328,180
53,-4.74497,180
54,-6.338968,180
55,-5.159357,180
56,-5.650929,180
57,-5.59571,180
58,-6.092765,180
59,-6.276284,180
60,-5.768246,180
61,-6.716156,180
62,-5.49724,180
63,-6.948943,180
64,-5.423071,180
65,-7.071114,180
66,-6.615954,180
67,-5.481006,180
68,-6.823246,180
69,-6.22721,180
70,-5.894629,180
71,-8.267817,180
72,-5.465375,180
73,-4.522075,180
74,-5.028264,180
75,-6.259505,180
76,-5.680791,180
77,-7.674589,180
78,-5.760767,180
79,-7.136677,180
80,-6.170006,180
81,-4.99991,180
82,-5.010369,180
83,-4.90589,180
84,-5.354844,180
85,-7.116914,180
86,-7.176567,180
87,-4.969309,180
88,-6.202033,180
89,-5.859052,180
90,-6.663963,180
91,-5.032897,180
92,-7.156224,180
93,-6.447937,180
94,-4.96636,180
95,-5.958579,180
96,-5.158605,180
97,-4.974896,180
98,-5.243047,180
99,-5.090682,180
100,-5.346223,180
101,-6.082152,180
102,-6.731835,180
103,-5.800921,180
104,-6.87751,180
105,-5.717386,180
106,-6.467192,180
107,-6.235853,180
108,-6.480742,180
109,-11.751991,180
110,-6.441241,180
111,-7.318635,180
112,-6.301653,180
113,-6.749985,180
114,-6.907027,180
115,-8.16399,180
116,-7.492988,180
117,-5.374792,180
118,-8.321053,180
119,-8.372652,180
120,-5.58235,180
121,-6.35522,180
122,-5.560779,180
123,-5.4949,180
124,-5.727727,180
125,-4.675711,180
126,-4.457243,180
127,-5.016194,180
128,-5.63633,180
129,-5.176473,180
130,-3.859152,180
131,-5.2746,180
132,-4.993952,180
133,-5.450926,180
134,-4.614584,180
135,-4.732704,180
136,-8.180402,180
137,-9.752791,180
138,-5.024288,180
139,-6.01696,180
140,-4.695244,180
141,-5.97051,180
142,-5.116818,180
143,-3.03346,180
144,-4.322741,180
145,-3.209334,180
146,-4.677847,180
147,-3.256871,180
148,-3.496628,180
149,-3.6592,180
150,-3.547696,180
151,-2.615782,180
152,-3.645929,180
153,-3.929236,180
154,-3.297537,180
155,-3.573138,180
156,-2.780103,180
157,-3.794352,180
158,-3.003901,180
159,-3.963322,180
160,-3.992208,180
161,-3.156812,180
162,-4.710431,180
163,-3.491832,180
164,-4.733524,180
165,-4.19438,180
166,-4.067999,180
167,-3.436781,180
168,-4.614951,180
169,-3.314761,180
170,-4.862076,180
171,-5.187117,180
172,-3.131336,180
173,-5.672913,180
174,-3.891044,180
175,-4.441083,180
176,-4.094472,180
177,-4.392272,180
178,-4.115908,180
179,-4.063331,180
180,-3.448905,180
181,-3.391631,180
182,-5.299528,180
183,-4.168347,180
184,-3.253123,180
185,-3.4135,180
186,-3.97199,180
187,-4.505686,180
188,-3.991736,180
189,-3.90819,180
190,-3.953179,180
191,-4.069154,180
192,-3.654122,180
193,-3.828087,180
194,-4.316872,180
195,-4.502537,180
196,-5.465647,180
197,-3.662277,180
198,-4.73763,180
199,-4.083638,180
200,-4.853812,180
201,-5.140387,180
202,-4.859936,180
203,-3.586681,180
204,-5.568894,180
205,-4.093001,180
206,-3.705094,180
207,-4.854608,180
208,-3.578243,180
209,-4.583939,180
210,-4.677963,180
211,-4.689645,180
