episode,reward,length
1,-11.022935,180
2,-11.241556,180
3,-21.822628,180
4,-21.091409,180
5,-17.199159,180
6,-16.817154,180
7,-8.728224,180
8,-23.483502,180
9,-21.108022,180
10,-18.618862,180
11,-14.133895,180
12,-12.028904,180
13,-15.418495,180
14,-19.77821,180
15,-12.375213,180
16,-18.302283,180
17,-17.31086,180
18,-21.170614,180
19,-15.603016,180
20,-11.418715,180
21,-11.739634,180
22,-17.238636,180
23,-10.112369,180
24,-13.767182,180
25,-13.013128,180
26,-13.185434,180
27,-10.159759,180
28,-12.88749,180
29,-10.300456,180
30,-7.810348,180
31,-11.749404,180
32,-13.683873,180
33,-18.78449,180
34,-9.558872,180
35,-9.838741,180
36,-11.721233,180
37,-10.579077,180
38,-9.610945,180
39,-12.484875,180
40,-16.49003,180
41,-11.226424,180
42,-11.909665,180
43,-12.027922,180
44,-9.099318,180
45,-10.946976,180
46,-9.493307,180
47,-18.233999,180
48,-11.334681,180
49,-13.932449,180
50,-13.448462,180
51,-10.620159,180
52,-11.897918,180
53,-10.165936,180
54,-7.072558,180
55,-8.267956,180
56,-13.219896,180
57,-9.634273,180
58,-17.676827,180
59,-7.051199,180
60,-10.33913,180
61,-10.048005,180
62,-14.483338,180
63,-14.211998,180
64,-17.524297,180
65,-11.111383,180
66,-9.014984,180
67,-9.102572,180
68,-11.684802,180
69,-9.824476,180
70,-10.237541,180
71,-19.379018,180
72,-11.900045,180
73,-9.811684,180
74,-11.068615,180
75,-15.191893,180
76,-10.097946,180
77,-9.634267,180
78,-16.823508,180
79,-9.177901,180
80,-8.767893,180
81,-17.13212,180
82,-17.220084,180
83,-12.548349,180
84,-9.830359,180
85,-12.482657,180
86,-10.730467,180
87,-11.146979,180
88,-13.35695,180
89,-15.847302,180
90,-13.785498,180
91,-18.092926,180
92,-7.084832,180
93,-8.437487,180
94,-9.403061,180
95,-7.286817,180
96,-7.530485,180
97,-12.851027,180
98,-9.350081,180
99,-18.500079,180
100,-6.97705,180
101,-9.138009,180
102,-10.058116,180
103,-12.111301,180
104,-10.684114,180
105,-11.588207,180
106,-10.387731,180
107,-9.258511,180
108,-9.878484,180
109,-8.907184,180
110,-13.853565,180
111,-8.066456,180
112,-10.899187,180
