episode,reward,length
1,-18.908533,180
2,-26.27938,180
3,-13.267555,180
4,-17.033802,180
5,-23.633289,180
6,-26.450603,180
7,-20.838321,180
8,-25.759846,180
9,-13.249617,180
10,-11.700253,180
11,-19.76599,180
12,-20.923734,180
13,-14.620093,180
14,-17.634183,180
15,-14.618428,180
16,-16.285936,180
17,-12.697553,180
18,-11.080324,180
19,-13.710167,180
20,-9.848003,180
21,-11.258646,180
22,-11.980389,180
23,-17.346637,180
24,-20.412567,180
25,-19.984928,180
26,-14.754194,180
27,-21.408902,180
28,-18.754186,180
29,-21.159803,180
30,-16.160428,180
31,-12.320157,180
32,-10.221613,180
33,-18.612617,180
34,-14.065809,180
35,-9.084061,180
36,-27.847606,180
37,-23.715755,180
38,-11.026948,180
39,-29.620861,180
40,-20.525398,180
41,-14.735804,180
42,-21.438444,180
43,-10.471043,180
44,-26.008412,180
45,-14.135054,180
46,-27.396995,180
47,-31.181961,180
48,-12.045934,180
49,-16.042731,180
50,-16.07772,180
51,-15.911526,180
52,-16.146497,180
53,-19.084377,180
54,-22.926856,180
55,-25.395816,180
56,-25.21049,180
57,-11.650689,180
58,-11.821355,180
59,-21.521733,180
60,-15.037788,180
61,-20.884857,180
62,-9.84773,180
63,-14.912888,180
64,-11.764752,180
65,-15.598045,180
66,-19.327612,180
67,-19.262774,180
68,-15.070224,180
69,-22.068013,180
70,-30.457318,180
71,-10.636472,180
72,-18.944724,180
73,-17.586316,180
74,-15.217336,180
75,-8.633449,180
76,-30.196075,180
77,-20.15591,180
78,-19.335596,180
79,-21.381557,180
80,-19.820746,180
81,-23.917854,180
82,-15.433243,180
83,-19.654365,180
84,-18.985169,180
85,-20.257669,180
86,-18.992622,180
87,-28.955481,180
88,-26.057925,180
89,-24.824976,180
90,-14.032179,180
91,-16.675955,180
92,-18.686413,180
93,-29.817699,180
94,-15.734593,180
95,-24.811424,180
96,-13.644972,180
97,-16.05126,180
98,-13.487729,180
99,-15.743981,180
100,-25.769282,180
101,-20.796859,180
102,-22.521512,180
103,-17.279859,180
104,-19.998136,180
105,-18.501889,180
106,-16.537207,180
107,-14.622068,180
108,-9.786739,180
109,-18.36316,180
110,-20.916706,180
111,-22.455296,180
112,-24.768778,180
113,-20.070276,180
114,-10.857244,180
115,-17.961807,180
116,-29.204241,180
117,-16.67223,180
118,-13.903885,180
119,-18.110306,180
120,-10.939389,180
121,-11.143612,180
122,-12.748008,180
123,-10.642838,180
124,-13.793147,180
125,-12.010911,180
126,-21.492463,180
127,-23.699504,180
128,-10.626222,180
129,-19.48343,180
130,-16.636627,180
131,-14.127707,180
132,-16.0669,180
133,-11.214017,180
134,-21.596702,180
135,-18.387244,180
136,-20.15733,180
137,-14.023709,180
138,-12.271397,180
139,-19.197412,180
140,-14.150476,180
141,-9.712419,180
142,-16.354618,180
143,-8.893106,180
144,-20.575187,180
145,-13.776923,180
146,-17.312694,180
147,-25.646259,180
148,-11.367845,180
149,-21.194675,180
150,-21.126226,180
151,-19.564798,180
152,-19.769235,180
153,-26.52189,180
154,-10.074295,180
155,-23.891977,180
156,-25.516974,180
157,-17.176414,180
158,-17.317566,180
159,-21.200974,180
160,-10.363303,180
