episode,reward,length
1,-2.772608224399103,180
2,-3.1261375957654187,180
3,-2.243249763307893,180
4,-3.4980472751818095,180
5,-2.1718877319621677,180
6,-4.471171087072249,180
7,-2.8838932102426007,180
8,-2.2835152578536912,180
9,-3.327231997397223,180
10,-3.201330492040984,180
11,-3.6594634832854864,180
12,-2.666076809979338,180
13,-3.937826713699253,180
14,-3.021923582874188,180
15,-2.767965698211483,180
16,-2.4781310060550292,180
17,-2.848082559451252,180
18,-4.448420441462148,180
19,-3.2362457020006903,180
20,-2.8853337202673868,180
21,-2.486762957521083,180
22,-2.5632798238973127,180
23,-1.9426585947409893,180
24,-2.236322222935095,180
25,-2.9482181764931994,180
26,-1.945517094312264,180
27,-2.881306747004601,180
28,-2.9939321211112926,180
29,-2.8160138606003056,180
30,-3.3565500002325805,180
31,-2.0364097950731934,180
32,-2.5181402147455696,180
33,-2.6421569057213543,180
34,-2.1458366876663826,180
35,-2.849547286981243,180
36,-2.430013066881033,180
37,-2.4857409141725646,180
38,-3.292154516327365,180
39,-2.282490037114124,180
40,-3.692133893200487,180
41,-5.350412726205874,180
42,-2.684998407025887,180
43,-3.9097856565725406,180
44,-2.3132198204141536,180
45,-2.384927851809695,180
46,-2.0232703667341942,180
47,-3.302822892104825,180
48,-3.000006740238815,180
49,-2.850790828583291,180
50,-2.244437087748271,180
51,-2.230431396651211,180
52,-1.8405685030111392,180
53,-2.348415267241503,180
54,-3.322953235073593,180
55,-2.264861674549366,180
56,-2.4380372833003947,180
57,-2.0376543332048462,180
58,-2.40738474762268,180
59,-3.9780086285163616,180
60,-2.1408941711857494,180
61,-3.543219408880467,180
62,-2.627415587367717,180
63,-2.2638456796352524,180
64,-2.585861283819229,180
65,-2.9131119980857196,180
66,-3.6014280513569052,180
67,-2.858575945308339,180
68,-2.391164771642281,180
69,-3.6901054425298954,180
70,-5.156451033957112,180
71,-2.5835832827780356,180
72,-3.0272967302599794,180
73,-2.77539100806384,180
74,-2.1842396807206756,180
75,-2.2605145468392176,180
76,-2.0474492106714233,180
77,-2.0917450554331425,180
78,-3.504102205486677,180
79,-4.0891935160685335,180
80,-3.8115476070317924,180
81,-3.732059443076212,180
82,-2.5278984785690892,180
83,-2.0299690003184425,180
84,-1.711557066573814,180
85,-2.4233214534692267,180
86,-2.698595593303842,180
87,-2.096438327132186,180
88,-2.1623728692085065,180
89,-2.8558478805335117,180
90,-3.0111198375620667,180
91,-1.8090619244833241,180
92,-2.6197341610613836,180
93,-2.142264907465533,180
94,-2.076170834844282,180
95,-3.646265704856662,180
96,-2.179802819581124,180
97,-4.440598407571817,180
98,-3.4315405470233302,180
99,-2.273771887570988,180
100,-2.253027308658824,180
101,-2.0406030314179233,180
102,-2.5933569197487123,180
103,-4.784488460228079,180
104,-2.5851190673435482,180
105,-2.1095993881838235,180
106,-3.1826572758488445,180
107,-2.4220915695368834,180
108,-1.906197091929119,180
109,-2.038358187689899,180
110,-2.064174940560584,180
111,-2.7013003464117467,180
112,-2.4251638719808253,180
113,-1.7312042726637507,180
