episode,reward,length
1,-16.069484,180
2,-33.871299,180
3,-12.079977,180
4,-13.915116,180
5,-11.494913,180
6,-13.979014,180
7,-41.740708,180
8,-98.335128,180
9,-11.103086,180
10,-51.003375,180
11,-23.990595,180
12,-156.051264,180
13,-150.518433,180
14,-54.728695,180
15,-24.335262,180
16,-10.586836,180
17,-9.463269,180
18,-15.038688,180
19,-17.194015,180
20,-11.860218,180
21,-8.817377,180
22,-10.995055,180
23,-9.777819,180
24,-8.505271,180
25,-8.725991,180
26,-7.208579,180
27,-7.551103,180
28,-9.300339,180
29,-12.335182,180
30,-14.280588,180
31,-14.536021,180
32,-11.013701,180
33,-9.277359,180
34,-10.661377,180
35,-8.575294,180
36,-9.969597,180
37,-8.738055,180
38,-8.583311,180
39,-12.050815,180
40,-13.334316,180
41,-12.410042,180
42,-9.587201,180
43,-8.472808,180
44,-8.163711,180
45,-6.520712,180
46,-8.644449,180
47,-10.145579,180
48,-7.517051,180
49,-9.15948,180
50,-12.294926,180
51,-7.858795,180
52,-4.974711,180
53,-6.764095,180
54,-6.296349,180
55,-6.444264,180
56,-4.060414,180
57,-5.756111,180
58,-5.09269,180
59,-6.903055,180
60,-5.261761,180
61,-4.506862,180
62,-3.594453,180
63,-5.013353,180
64,-4.234755,180
65,-4.238763,180
66,-5.042953,180
67,-4.463884,180
68,-4.327134,180
69,-4.775665,180
70,-3.647328,180
71,-7.350362,180
72,-7.464827,180
73,-4.749703,180
74,-6.192485,180
75,-7.91237,180
76,-6.502998,180
77,-6.664581,180
78,-6.010939,180
79,-5.89611,180
80,-5.867626,180
81,-5.381307,180
82,-5.76074,180
83,-5.26244,180
84,-5.703412,180
85,-5.712859,180
86,-5.205825,180
87,-5.409013,180
88,-6.396144,180
89,-5.182323,180
90,-5.181867,180
91,-4.370813,180
92,-6.218083,180
93,-5.297754,180
94,-4.589025,180
95,-4.515708,180
96,-4.859469,180
97,-4.551352,180
98,-4.893807,180
99,-5.464894,180
100,-5.367696,180
101,-4.862288,180
102,-4.969853,180
103,-4.070004,180
104,-6.394863,180
105,-5.921621,180
106,-3.899968,180
107,-5.718224,180
108,-5.441358,180
109,-6.482859,180
110,-3.933335,180
111,-3.51047,180
112,-4.639948,180
113,-4.349955,180
114,-4.00695,180
115,-4.869976,180
116,-4.326893,180
117,-3.71273,180
118,-5.182882,180
119,-4.957687,180
120,-4.587835,180
121,-3.464373,180
122,-4.903236,180
123,-4.449135,180
124,-6.535076,180
125,-4.526439,180
126,-4.805818,180
127,-5.430709,180
128,-6.598974,180
129,-6.217785,180
130,-4.75421,180
131,-6.590796,180
132,-6.136674,180
133,-6.436305,180
134,-3.849812,180
135,-7.607185,180
136,-5.087317,180
137,-5.844581,180
138,-7.428763,180
139,-5.14418,180
140,-3.690731,180
141,-4.449867,180
142,-4.889606,180
143,-5.90588,180
144,-6.387004,180
145,-5.921616,180
146,-6.500426,180
147,-5.660279,180
148,-5.792893,180
149,-5.773205,180
150,-5.081192,180
151,-5.938067,180
152,-6.533881,180
153,-6.280703,180
154,-6.236982,180
155,-5.327465,180
156,-6.514786,180
157,-6.331681,180
158,-6.237977,180
159,-6.361183,180
160,-6.280361,180
161,-5.899965,180
162,-6.30853,180
163,-7.193514,180
164,-7.096367,180
165,-7.137004,180
166,-5.856482,180
167,-4.692641,180
168,-5.446104,180
169,-5.847423,180
170,-7.840568,180
171,-5.581594,180
172,-6.040612,180
173,-7.053508,180
174,-5.203935,180
175,-5.570831,180
176,-5.195805,180
177,-4.269871,180
178,-4.414548,180
179,-5.275604,180
180,-4.839577,180
181,-5.044278,180
182,-4.363532,180
183,-4.721729,180
184,-6.35915,180
185,-5.22403,180
186,-3.977145,180
187,-5.339571,180
188,-5.087107,180
189,-4.483083,180
190,-4.241731,180
191,-4.91971,180
192,-4.292384,180
193,-4.505129,180
194,-5.15194,180
195,-4.444686,180
196,-4.883721,180
197,-4.692528,180
198,-6.674975,180
199,-5.025641,180
200,-7.431265,180
201,-6.646349,180
202,-5.095072,180
203,-6.811722,180
204,-7.581964,180
205,-7.122259,180
206,-5.903602,180
207,-7.603062,180
208,-7.49895,180
209,-7.139586,180
210,-7.63162,180
211,-6.327227,180
